Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (SDG),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_PRD_FIESMS-F-Y_GE15-_T","2.1.2 Prevalence of moderate or severe food insecurity (female) (15 years old and over) (no breakdown by urbanisation)","2020","2020","%","77.5","E","Estimated value","Global monitoring data | Food and Agriculture Organization of the United Nations (FAO) | 3-year average of the period 2019-2021."
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_PRD_FIESMS-M-Y_GE15-_T","2.1.2 Prevalence of moderate or severe food insecurity (male) (15 years old and over) (no breakdown by urbanisation)","2015","2015","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_PRD_FIESMS-M-Y_GE15-_T","2.1.2 Prevalence of moderate or severe food insecurity (male) (15 years old and over) (no breakdown by urbanisation)","2016","2016","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_PRD_FIESMS-M-Y_GE15-_T","2.1.2 Prevalence of moderate or severe food insecurity (male) (15 years old and over) (no breakdown by urbanisation)","2017","2017","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_PRD_FIESMS-M-Y_GE15-_T","2.1.2 Prevalence of moderate or severe food insecurity (male) (15 years old and over) (no breakdown by urbanisation)","2018","2018","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_PRD_FIESMS-M-Y_GE15-_T","2.1.2 Prevalence of moderate or severe food insecurity (male) (15 years old and over) (no breakdown by urbanisation)","2019","2019","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_PRD_FIESMS-M-Y_GE15-_T","2.1.2 Prevalence of moderate or severe food insecurity (male) (15 years old and over) (no breakdown by urbanisation)","2020","2020","%","77.5","E","Estimated value","Global monitoring data | Food and Agriculture Organization of the United Nations (FAO) | 3-year average of the period 2019-2021."
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_LND_FOVH","2.4.1 Proportion of agricultural land area that has achieved an acceptable or desirable level of farm output value per hectare","2015","2015","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_LND_FOVH","2.4.1 Proportion of agricultural land area that has achieved an acceptable or desirable level of farm output value per hectare","2017","2017","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_LND_FOVH","2.4.1 Proportion of agricultural land area that has achieved an acceptable or desirable level of farm output value per hectare","2018","2018","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_LND_FOVH","2.4.1 Proportion of agricultural land area that has achieved an acceptable or desirable level of farm output value per hectare","2019","2019","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_LND_FOVH","2.4.1 Proportion of agricultural land area that has achieved an acceptable or desirable level of farm output value per hectare","2020","2020","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_LND_FIES","2.4.1 Proportion of agricultural land area that has achieved an acceptable or desirable level of food security","2010","2010","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_LND_FIES","2.4.1 Proportion of agricultural land area that has achieved an acceptable or desirable level of food security","2018","2018","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_LND_FIES","2.4.1 Proportion of agricultural land area that has achieved an acceptable or desirable level of food security","2019","2019","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_LND_FIES","2.4.1 Proportion of agricultural land area that has achieved an acceptable or desirable level of food security","2020","2020","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_LND_LNDSTR","2.4.1 Proportion of agricultural land area that has achieved an acceptable or desirable level of secure tenure rights to agricultural land","2010","2010","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_LND_LNDSTR","2.4.1 Proportion of agricultural land area that has achieved an acceptable or desirable level of secure tenure rights to agricultural land","2016","2016","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_LND_LNDSTR","2.4.1 Proportion of agricultural land area that has achieved an acceptable or desirable level of secure tenure rights to agricultural land","2017","2017","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_LND_LNDSTR","2.4.1 Proportion of agricultural land area that has achieved an acceptable or desirable level of secure tenure rights to agricultural land","2018","2018","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_LND_LNDSTR","2.4.1 Proportion of agricultural land area that has achieved an acceptable or desirable level of secure tenure rights to agricultural land","2019","2019","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6121","Value","AG_LND_LNDSTR","2.4.1 Proportion of agricultural land area that has achieved an acceptable or desirable level of secure tenure rights to agricultural land","2020","2020","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6204","Value","AG_LND_SUST_PRXCSS","2.4.1 [PROXY] Progress toward productive and sustainable agriculture, current status score","2015","2015","Score","2.14","E","Estimated value","Global monitoring data | Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting | Observation obtained through an estimation using SDG 2.4.1 Proxy methodology"
"SDGB","SDG Indicators","706","Somalia","6204","Value","AG_LND_SUST_PRXCSS","2.4.1 [PROXY] Progress toward productive and sustainable agriculture, current status score","2016","2016","Score","2.14","E","Estimated value","Global monitoring data | Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting | Observation obtained through an estimation using SDG 2.4.1 Proxy methodology"
"SDGB","SDG Indicators","706","Somalia","6204","Value","AG_LND_SUST_PRXCSS","2.4.1 [PROXY] Progress toward productive and sustainable agriculture, current status score","2017","2017","Score","2.14","E","Estimated value","Global monitoring data | Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting | Observation obtained through an estimation using SDG 2.4.1 Proxy methodology"
"SDGB","SDG Indicators","706","Somalia","6204","Value","AG_LND_SUST_PRXCSS","2.4.1 [PROXY] Progress toward productive and sustainable agriculture, current status score","2018","2018","Score","2.14","E","Estimated value","Global monitoring data | Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting | Observation obtained through an estimation using SDG 2.4.1 Proxy methodology"
"SDGB","SDG Indicators","706","Somalia","6204","Value","AG_LND_SUST_PRXCSS","2.4.1 [PROXY] Progress toward productive and sustainable agriculture, current status score","2019","2019","Score","2.14","E","Estimated value","Global monitoring data | Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting | Observation obtained through an estimation using SDG 2.4.1 Proxy methodology"
"SDGB","SDG Indicators","706","Somalia","6204","Value","AG_LND_SUST_PRXCSS","2.4.1 [PROXY] Progress toward productive and sustainable agriculture, current status score","2020","2020","Score","2.14","E","Estimated value","Global monitoring data | Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting | Observation obtained through an estimation using SDG 2.4.1 Proxy methodology"
"SDGB","SDG Indicators","706","Somalia","6204","Value","AG_LND_SUST_PRXTS","2.4.1 [PROXY] Progress toward productive and sustainable agriculture, trend score","2015","2015","Score","2.71","E","Estimated value","Global monitoring data | Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting | Observation obtained through an estimation using SDG 2.4.1 Proxy methodology"
"SDGB","SDG Indicators","706","Somalia","6204","Value","AG_LND_SUST_PRXTS","2.4.1 [PROXY] Progress toward productive and sustainable agriculture, trend score","2016","2016","Score","2.29","E","Estimated value","Global monitoring data | Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting | Observation obtained through an estimation using SDG 2.4.1 Proxy methodology"
"SDGB","SDG Indicators","706","Somalia","6204","Value","AG_LND_SUST_PRXTS","2.4.1 [PROXY] Progress toward productive and sustainable agriculture, trend score","2017","2017","Score","2.29","E","Estimated value","Global monitoring data | Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting | Observation obtained through an estimation using SDG 2.4.1 Proxy methodology"
"SDGB","SDG Indicators","706","Somalia","6204","Value","AG_LND_SUST_PRXTS","2.4.1 [PROXY] Progress toward productive and sustainable agriculture, trend score","2018","2018","Score","2.57","E","Estimated value","Global monitoring data | Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting | Observation obtained through an estimation using SDG 2.4.1 Proxy methodology"
"SDGB","SDG Indicators","706","Somalia","6204","Value","AG_LND_SUST_PRXTS","2.4.1 [PROXY] Progress toward productive and sustainable agriculture, trend score","2019","2019","Score","2.71","E","Estimated value","Global monitoring data | Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting | Observation obtained through an estimation using SDG 2.4.1 Proxy methodology"
"SDGB","SDG Indicators","706","Somalia","6204","Value","AG_LND_SUST_PRXTS","2.4.1 [PROXY] Progress toward productive and sustainable agriculture, trend score","2020","2020","Score","2.86","E","Estimated value","Global monitoring data | Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting | Observation obtained through an estimation using SDG 2.4.1 Proxy methodology"
"SDGB","SDG Indicators","706","Somalia","6173","Value","ER_GRF_ANIMKPT","2.5.1b Number of local breeds kept in the country","2000","2000","No","1","E","Estimated value","Estimated | National Coordinator for the management of AnGR of: Somalia"
"SDGB","SDG Indicators","706","Somalia","6173","Value","ER_GRF_ANIMKPT","2.5.1b Number of local breeds kept in the country","2001","2001","No","1","E","Estimated value","Estimated | National Coordinator for the management of AnGR of: Somalia"
"SDGB","SDG Indicators","706","Somalia","6173","Value","ER_GRF_ANIMKPT","2.5.1b Number of local breeds kept in the country","2002","2002","No","1","E","Estimated value","Estimated | National Coordinator for the management of AnGR of: Somalia"
"SDGB","SDG Indicators","706","Somalia","6173","Value","ER_GRF_ANIMKPT","2.5.1b Number of local breeds kept in the country","2003","2003","No","1","E","Estimated value","Estimated | National Coordinator for the management of AnGR of: Somalia"
"SDGB","SDG Indicators","706","Somalia","6173","Value","ER_GRF_ANIMKPT","2.5.1b Number of local breeds kept in the country","2004","2004","No","1","E","Estimated value","Estimated | National Coordinator for the management of AnGR of: Somalia"
"SDGB","SDG Indicators","706","Somalia","6173","Value","ER_GRF_ANIMKPT","2.5.1b Number of local breeds kept in the country","2005","2005","No","1","E","Estimated value","Estimated | National Coordinator for the management of AnGR of: Somalia"
"SDGB","SDG Indicators","706","Somalia","6173","Value","ER_GRF_ANIMKPT","2.5.1b Number of local breeds kept in the country","2006","2006","No","18","E","Estimated value","Estimated | National Coordinator for the management of AnGR of: Somalia"
"SDGB","SDG Indicators","706","Somalia","6173","Value","ER_GRF_ANIMKPT","2.5.1b Number of local breeds kept in the country","2007","2007","No","18","E","Estimated value","Estimated | National Coordinator for the management of AnGR of: Somalia"
